PID,Yr_Sold,Mo_Sold,Gr_Liv_Area,Longitude,Latitude,Sale_Price
0535151080,2006,10,1008,-93.618389,42.043129,135000
0535151130,2006,5,1190,-93.619334,42.044735,132500
0535152070,2006,3,1144,-93.617499,42.043897,143000
0535152280,2006,3,1364,-93.618625,42.04498,132000
0535176050,2006,4,1383,-93.61288599999999,42.044975,145250
0535177100,2006,12,1336,-93.612566,42.044254,162000
0535178100,2006,2,1370,-93.615882,42.042105,148000
0535179050,2006,5,1092,-93.61329599999999,42.043626,141000
0535180020,2006,5,1124,-93.614251,42.0427,153000
0535180070,2006,5,1236,-93.612462,42.042905,134450
0535301010,2006,12,943,-93.618319,42.041821,135960
0535301150,2006,6,1050,-93.618481,42.040745,156000
0535303050,2006,6,1375,-93.618593,42.040252,140000
0535304020,2006,1,1008,-93.617225,42.039447,139500
0535305120,2006,6,1575,-93.617069,42.038357,155000
0535325130,2006,9,1145,-93.612464,42.039387,127000
0535325340,2006,7,1005,-93.61349100000001,42.038602,133500
0535325350,2006,11,1056,-93.6136767,42.0383475,125000
0535325450,2006,6,884,-93.615474,42.038836,142000
0535325460,2006,12,2039,-93.61547,42.040276,167000
0535327210,2006,6,1384,-93.612263,42.039351,159000
0535353180,2006,7,2640,-93.620354,42.034934,180000
0535354130,2006,10,1312,-93.617182,42.034617,127000
0535355100,2006,5,1310,-93.6168701,42.0347269,112000
0535375040,2006,10,713,-93.6143498,42.0378602,99800
0535376090,2006,8,833,-93.61337259999999,42.03717959999999,117000
0535376100,2006,12,1073,-93.613965,42.037001,108480
0535377070,2006,8,715,-93.610772,42.037097,68000
0535377100,2006,3,720,-93.612239,42.037041,86900
0535379100,2006,6,1130,-93.6139,42.0358,120000
0535380010,2006,4,1595,-93.61164269999999,42.0367836,155500
0535380130,2006,2,1760,-93.612266,42.035857,80000
0535381060,2006,1,1214,-93.614049,42.034574,105000
0535382020,2006,5,2414,-93.612404,42.035277,160000
0535382130,2006,4,1466,-93.613899,42.034761,170000
0535401140,2006,12,1324,-93.608909,42.040944,160000
0535402070,2006,6,1086,-93.608984,42.040811,159950
0535402100,2006,6,1146,-93.607582,42.040105,165000
0535402220,2006,6,1734,-93.60942,42.040081,159000
0535402230,2006,5,1207,-93.610278,42.040297,147000
0535403040,2006,11,912,-93.610501,42.040148,115000
0535403150,2006,7,1194,-93.607257,42.0385,159500
0535403200,2006,10,864,-93.60842199999999,42.038497,120000
0535404080,2006,7,816,-93.609073,42.038297,129900
0535425040,2006,8,1773,-93.606508,42.041874,183000
0535425050,2006,6,1472,-93.60538400000002,42.0416529,157500
0535425080,2006,9,2448,-93.60674,42.040768,277500
0535426195,2006,12,1600,-93.605727,42.03902,207500
0535450100,2006,9,1521,-93.609054,42.036098,147500
0535450180,2006,12,1192,-93.610503,42.035782,135000
0535451190,2006,6,1040,-93.608903,42.035996,109500
0535451210,2006,7,1040,-93.608904,42.036099,109900
0535453160,2006,7,1040,-93.606743,42.036053,133700
0535454030,2006,12,1040,-93.609053,42.034805,81400
0535454050,2006,5,1040,-93.609053,42.03471,87500
0535454060,2006,7,1040,-93.609053,42.034662,93500
0535456010,2006,9,1556,-93.606892,42.034829,119000
0535456020,2006,5,1150,-93.606893,42.034757,141000
0535457070,2006,7,1150,-93.606744,42.034708,146000
0535477060,2006,7,1348,-93.603704,42.036792,155000
0535478010,2006,5,999,-93.605839,42.03548,134500
0535478070,2006,3,1045,-93.604687,42.034618,120000
0535478090,2006,2,864,-93.604568,42.03475299999999,105000
0535478110,2006,3,1025,-93.6050674,42.0345614,124000
0902100110,2006,6,2014,-93.618539,42.033267,169000
0902100130,2006,9,1328,-93.61955189999999,42.0334994,107000
0902101050,2006,5,1668,-93.617164,42.033385,135000
0902103090,2006,7,1657,-93.61852,42.032144,111500
0902104020,2006,6,1416,-93.617139,42.032346,156500
0902106040,2006,8,1641,-93.618489,42.03139,178000
0902106090,2006,5,1428,-93.619513,42.031506,139900
0902108060,2006,7,1004,-93.615681,42.031347,105000
0902109010,2006,6,813,-93.618799,42.03121,110000
0902110120,2006,4,1951,-93.618335,42.030396,111500
0902110130,2006,6,1032,-93.618334,42.030463,108000
0902111010,2006,7,844,-93.615638,42.031196,111500
0902125020,2006,6,1750,-93.614011,42.033623,124000
0902128020,2006,8,864,-93.6145858,42.0330459,105000
0902128100,2006,10,1118,-93.61461500000001,42.032305,116000
0902134060,2006,3,1376,-93.613905,42.030267,96900
0902204060,2006,6,960,-93.607862,42.032064,135500
0902204120,2006,8,1566,-93.608833,42.032267,139000
0902206020,2006,6,492,-93.610354,42.031964,61500
0902206090,2006,5,1182,-93.608938,42.030368,120000
0902207080,2006,7,1163,-93.607744,42.03146,126175
0902207110,2006,6,840,-93.606803,42.031138,64000
0902301120,2006,4,1928,-93.618293,42.029142,137000
0902305090,2006,5,1774,-93.616886,42.027993,87000
0902325050,2006,10,1768,-93.613889,42.029136,163000
0902325100,2006,7,2104,-93.615361,42.028951,155000
0902325160,2006,4,1440,-93.615365,42.029281,79000
0902328100,2006,7,1690,-93.615337,42.027953,144000
0902329070,2006,10,1368,-93.61279580000001,42.0281148,114504
0902329090,2006,10,1762,-93.613763,42.027953,157000
0902400090,2006,3,1200,-93.608901,42.028963,125000
0902400110,2006,6,3608,-93.610438,42.029025,475000
0902401090,2006,12,1248,-93.609665,42.027992,93500
0902406030,2006,7,960,-93.606195,42.0272703,125000
0902456015,2006,10,1020,-93.606869,42.02297,64500
0903200050,2006,4,788,-93.628478,42.03405,100000
0903202120,2006,10,1577,-93.626022,42.03179,140200
0903206160,2006,5,1827,-93.627385,42.030786,202500
0903225090,2006,10,1664,-93.625576,42.033306,159000
0903229040,2006,5,1118,-93.620433,42.033369,119900
0903231070,2006,9,1176,-93.623642,42.032299,114500
0903231190,2006,4,1344,-93.62454,42.031499,115000
0903231220,2006,11,1162,-93.624553,42.032396,75000
0903231240,2006,7,1015,-93.624553,42.032478,88000
0903232170,2006,7,912,-93.623481,42.031415,80500
0903233100,2006,8,1576,-93.621484,42.031436,149000
0903233220,2006,2,1324,-93.622415,42.032418,110000
0903234030,2006,7,1103,-93.620411,42.032417,110500
0903235020,2006,6,616,-93.62437779999999,42.0310818,89000
0903236200,2006,8,1048,-93.622386,42.030389,113000
0903400030,2006,7,816,-93.62577,42.029526,109000
0903425190,2006,10,2486,-93.622773,42.02686,220000
0903425340,2006,5,960,-93.625436,42.028544,129000
0903430090,2006,6,1635,-93.621562,42.026886,117000
0903430130,2006,3,693,-93.622624,42.02689,52500
0903451050,2006,10,1430,-93.626858,42.025258,107000
0903452090,2006,7,1330,-93.62663099999999,42.025459,116500
0903454020,2006,9,819,-93.6275675,42.0249549,72000
0903454080,2006,6,1376,-93.6273219,42.0242386,119500
0903455090,2006,7,1360,-93.6255067,42.0242578,125500
0903456060,2006,5,1077,-93.628416,42.023117,91000
0903456090,2006,6,754,-93.629501,42.022825,84500
0903458010,2006,3,984,-93.6265888,42.0238089,90000
0904100030,2006,6,1422,-93.657017,42.034411,137500
0904100090,2006,7,1921,-93.65565,42.034576,150000
0904100170,2006,6,1640,-93.65815,42.033296,131000
0904101040,2006,7,1352,-93.6578344,42.0331453,130000
0904301410,2006,6,1032,-93.66003959999999,42.0277962,125000
0904302020,2006,1,879,-93.655885,42.028002,80000
0904302030,2006,5,1073,-93.655786,42.027997,157000
0905100030,2006,10,1382,-93.67555,42.033521,148000
0905101330,2006,10,1296,-93.671213,42.033388,90000
0905101450,2006,2,1068,-93.675399,42.0333,154500
0905103130,2006,6,1064,-93.674456,42.03224,153600
0905103140,2006,5,1320,-93.674517,42.032304,164500
0905103180,2006,7,934,-93.675408,42.032383,132000
0905105010,2006,6,1059,-93.675606,42.031356,142500
0905106210,2006,7,1159,-93.676455,42.030611,158000
0905107070,2006,3,1400,-93.672278,42.032216,149500
0905107220,2006,7,1458,-93.674385,42.030702,165000
0905107240,2006,7,1721,-93.673601,42.031362,180000
0905107300,2006,7,1040,-93.672645,42.031347,160500
0905108090,2006,8,1967,-93.670204,42.030231,156500
0905108120,2006,5,1949,-93.670514,42.030232,157000
0905200280,2006,7,1920,-93.665569,42.033285,172500
0905200290,2006,1,1803,-93.665505,42.032470000000004,155000
0905200340,2006,7,1779,-93.66563,42.032291,170000
0905200380,2006,4,872,-93.667081,42.032307,105000
0905200490,2006,5,960,-93.669544,42.033686,145000
0905201090,2006,11,1437,-93.66412,42.032478,168000
0905202190,2006,6,1830,-93.668392,42.031635,278000
0905202210,2006,4,1000,-93.667082,42.032157,164000
0905225080,2006,7,2287,-93.662039,42.032575,225000
0905300010,2006,6,810,-93.678165,42.029453,130000
0905300080,2006,6,894,-93.676352,42.028836,142500
0905351045,2006,4,1700,-93.674402,42.023651,148400
0905351150,2006,12,1453,-93.676681,42.024705,190000
0905402110,2006,6,1350,-93.666035,42.02653,146000
0905403050,2006,3,1150,-93.66515299999999,42.027664,128000
0905426100,2006,8,2008,-93.662765,42.026667,225000
0905426150,2006,8,2201,-93.663475,42.026614,274970
0905427010,2006,12,2009,-93.661562,42.02821,235000
0905427030,2006,12,3672,-93.660664,42.028191,415000
0905427140,2006,5,1560,-93.660227,42.026458,182000
0905451050,2006,4,1488,-93.666255,42.025846,135000
0905451410,2006,3,1057,-93.667188,42.025524,137000
0905452140,2006,10,1855,-93.666095,42.025102,136900
0905452150,2006,7,1609,-93.666096,42.025197,149900
0905475150,2006,9,1148,-93.660187,42.026308,123500
0905477010,2006,4,1124,-93.6627359,42.0247523,93000
0905480160,2006,8,1456,-93.658506,42.022824,91500
0906202040,2006,5,1298,-93.685537,42.032082,180000
0906204180,2006,11,2559,-93.683235,42.032493,209000
0906223180,2006,9,1911,-93.68218,42.030933,215000
0906225180,2006,4,1440,-93.6801515,42.0315156,224500
0906380110,2006,7,1876,-93.689071,42.024601,229800
0906380150,2006,2,1208,-93.689816,42.024635,183600
0906380170,2006,7,1220,-93.690366,42.024555,194000
0906380180,2006,7,1294,-93.691234,42.024615,193879
0906382030,2006,7,1614,-93.688937,42.025687,221500
0906382040,2006,4,1498,-93.688925,42.025218,204900
0906382050,2006,8,1962,-93.688924,42.025194,239799
0906392090,2006,7,1846,-93.689485,42.02437,233555
0906392100,2006,1,1734,-93.689067,42.024481,260000
0906392120,2006,8,1590,-93.689084,42.023306,294900
0906394010,2006,5,1809,-93.688786,42.024376,209700
0906394040,2006,3,1614,-93.688934,42.023308,225000
0906394060,2006,6,1596,-93.688929,42.023138,181000
0906420020,2006,2,1915,-93.68216,42.029884,220000
0906426090,2006,6,1582,-93.681349,42.028168,190000
0906475050,2006,10,988,-93.68209499999999,42.025573,180000
0906475200,2006,12,1533,-93.683877,42.02438,280000
0906476140,2006,7,1388,-93.680401,42.024592,158900
0907125020,2006,7,914,-93.691896,42.022227,148000
0907125080,2006,6,1100,-93.691873,42.022077,145000
0907130110,2006,8,1499,-93.688302,42.021209,187000
0907131070,2006,5,1425,-93.690363,42.0209,193000
0907135230,2006,7,990,-93.692005,42.019047,156000
0907175030,2006,9,1525,-93.692606,42.018043,235000
0907175060,2006,7,1494,-93.692221,42.018123,217000
0907180120,2006,8,1588,-93.690215,42.017631,214000
0907181090,2006,6,1749,-93.691931,42.0168729,196000
0907187010,2006,9,1779,-93.689083,42.017929,217000
0907192010,2006,6,1861,-93.68923,42.01686,200000
0907194130,2006,2,1776,-93.691243,42.016217,192500
0907196020,2006,1,1541,-93.688577,42.016913,205000
0907200170,2006,7,954,-93.686629,42.021388,132500
0907201160,2006,12,1388,-93.686825,42.020145,157500
0907201230,2006,4,1282,-93.687158,42.02007,174000
0907202140,2006,5,971,-93.684982,42.019697,128500
0907203010,2006,6,864,-93.683468,42.021811,128500
0907203040,2006,7,894,-93.683246,42.021889,149900
0907227090,2006,3,864,-93.682979,42.020998,119900
0907230240,2006,6,1320,-93.681378,42.021785,137000
0907251100,2006,11,1989,-93.687703,42.01834,255000
0907252050,2006,7,1762,-93.686288,42.018664,222000
0907254050,2006,8,1755,-93.684421,42.017854,214000
0907255010,2006,6,1358,-93.685504,42.017055,220000
0907255050,2006,8,1787,-93.685697,42.018188,275000
0907262080,2006,9,1909,-93.687675,42.014494,197000
0907265030,2006,2,1654,-93.685571,42.016979,230000
0907270050,2006,7,2214,-93.683718,42.016904,268500
0907275030,2006,8,2049,-93.679147,42.01869,210900
0907285010,2006,5,1939,-93.681479,42.017856,227000
0907285100,2006,7,1995,-93.679803,42.017867,237000
0907290020,2006,6,2097,-93.682686,42.017858,274300
0907290080,2006,10,1836,-93.681895,42.017186,216837
0907290160,2006,4,848,-93.681191,42.016275,133000
0907290230,2006,5,848,-93.683728,42.016252,155900
0907290260,2006,7,1919,-93.683777,42.016618,233230
0907401050,2006,3,1390,-93.687684,42.015914,207000
0907401080,2006,9,1948,-93.687685,42.016092,195000
0907405030,2006,5,1700,-93.687826,42.014636,200000
0907410040,2006,8,1737,-93.684089,42.014109,203160
0907410100,2006,3,1611,-93.68411599999999,42.015793,195800
0907410110,2006,7,1552,-93.68411599999999,42.016004,212900
0907412010,2006,8,1720,-93.685369,42.01397,196500
0907414040,2006,9,1336,-93.685872,42.013991,198000
0907418020,2006,8,1500,-93.68343499999999,42.01576499999999,173900
0907420070,2006,7,1456,-93.684332,42.013519,163990
0907420090,2006,7,1310,-93.683758,42.014593,164990
0908102020,2006,10,1436,-93.67826699999999,42.0195855,98000
0908102320,2006,11,1466,-93.676369,42.020995,149900
0908102330,2006,4,1220,-93.676361,42.020342,102000
0908103310,2006,10,1012,-93.675297,42.020592,127500
0908103320,2006,10,980,-93.675548,42.020547,127500
0908127050,2006,12,1176,-93.671454,42.021113,119900
0908128100,2006,5,1724,-93.672379,42.01899,196500
0908130020,2006,4,914,-93.671304,42.021168,117250
0908178050,2006,2,2314,-93.671612,42.018648,229000
0908186060,2006,5,1072,-93.670025,42.018961,145000
0908186070,2006,6,1072,-93.669977,42.01896,140000
0908186090,2006,10,1072,-93.669927,42.018959,142500
0908188110,2006,5,1709,-93.670063,42.018813,134000
0908188120,2006,5,1709,-93.670039,42.018812,130000
0908188130,2006,4,1709,-93.669985,42.01881,130000
0908188140,2006,4,1709,-93.66996,42.01881,137500
0908188150,2006,4,1708,-93.669924,42.018809,130000
0908225180,2006,4,936,-93.661951,42.02011,97900
0908227010,2006,5,1338,-93.659182,42.022676,92000
0908227030,2006,5,1669,-93.659222,42.022659,107000
0908227040,2006,5,1184,-93.659222,42.022641,81000
0908228040,2006,3,1221,-93.660119,42.021432,104900
0908275220,2006,4,864,-93.663458,42.018848,115000
0908275290,2006,10,1482,-93.661995,42.017727,125000
0909101050,2006,7,1250,-93.656753,42.022089,116000
0909101080,2006,9,1414,-93.6567,42.022088,83000
0909101190,2006,3,2230,-93.65564,42.02197,118500
0909101330,2006,2,498,-93.659043,42.021559,35000
0909103020,2006,9,1273,-93.655631,42.020871,121000
0909131125,2006,7,1928,-93.648562,42.020286,160000
0909175030,2006,6,1595,-93.651811,42.018837,140000
0909176180,2006,7,1551,-93.651285,42.018282,137000
0909201180,2006,7,1340,-93.646942,42.01924,128000
0909250070,2006,5,1479,-93.646619,42.019093,160000
0909250120,2006,7,1784,-93.646438,42.01895,138887
0909250200,2006,6,1510,-93.648417,42.018808,149000
0909250210,2006,6,1522,-93.648416,42.018857,102000
0909253080,2006,9,1636,-93.64644,42.016941,167000
0909254070,2006,7,1802,-93.6447118,42.0165794,200100
0909256010,2006,7,1465,-93.648415,42.016086,131000
0909256020,2006,11,1288,-93.647027,42.016072,112000
0909275230,2006,2,1717,-93.644307,42.017609,140000
0909275250,2006,9,1550,-93.644258,42.01874,195000
0909276010,2006,6,1517,-93.642431,42.019059,230000
0909276070,2006,2,1717,-93.64048,42.019759,194000
0909279040,2006,7,1180,-93.643443,42.017131,137500
0909280030,2006,6,2057,-93.641155,42.016827,250000
0909280070,2006,2,1671,-93.642319,42.016385,218000
0909281010,2006,7,2345,-93.641002,42.017589,239000
0909282060,2006,5,1609,-93.6416718,42.0157866,199500
0909282110,2006,11,1801,-93.640612,42.016124,210000
0909425120,2006,7,1811,-93.642884,42.013296,230000
0909425180,2006,3,1647,-93.644203,42.013495,217500
0909426060,2006,7,2315,-93.639622,42.014936,257000
0909428110,2006,6,1336,-93.639428,42.01359,157000
0909475020,2006,12,1844,-93.643489,42.011793,223000
0910200020,2006,8,976,-93.628467,42.022786,102000
0910200060,2006,5,1285,-93.62841,42.022709,145400
0910203100,2006,6,672,-93.628298,42.020441,72000
0910203230,2006,3,641,-93.629496,42.020855,85000
0910207110,2006,4,951,-93.626683,42.020207,106500
0910226060,2006,4,1638,-93.625147,42.02153,139000
0911175360,2006,9,1336,-93.615307,42.019025,108000
0911175410,2006,10,729,-93.61385,42.019349,51689
0911175430,2006,10,480,-93.615012,42.019099,35311
0911175440,2006,10,1396,-93.615024,42.019099,115000
0911225110,2006,4,936,-93.604344,42.022603,78000
0911370430,2006,2,1778,-93.616026,42.009398,375000
0911370530,2006,12,1646,-93.616242,42.008375,300000
0913350030,2006,9,1625,-93.599969,41.996849,242500
0914452060,2006,10,1664,-93.606736,41.994357,145000
0914474020,2006,5,1491,-93.603671,41.995987,209000
0914476050,2006,5,1004,-93.603173,41.996907,135000
0914476130,2006,5,1210,-93.601191,41.995702,148000
0914476500,2006,7,1959,-93.603854,41.996063,171000
0916225130,2006,4,2519,-93.644527,42.004509,335000
0916252170,2006,11,1295,-93.645586,42.000966,230000
0916326010,2006,1,1707,-93.649773,41.997906,228000
0916402125,2006,7,1137,-93.646099,41.999553,176000
0916403020,2006,7,1339,-93.646575,41.998023,180000
0916403130,2006,4,2514,-93.646172000000007,41.999342,250000
0916460070,2006,10,1403,-93.646643,41.996331,202000
0916475100,2006,5,1800,-93.646758,41.994347,312500
0916477010,2006,11,1960,-93.64789,41.994229,320000
0921205030,2006,3,2028,-93.64898,41.993258,369900
0921205050,2006,9,1838,-93.647474,41.993047,359900
0923125030,2006,5,1600,-93.610268,41.99222,81500
0923202025,2006,11,1368,-93.608343,41.99329,215000
0923203090,2006,5,1216,-93.608195,41.993173,164000
0923203100,2006,3,1337,-93.608195,41.99315,153500
0923205120,2006,7,1140,-93.607142,41.990054,84500
0923225190,2006,5,1304,-93.604391,41.990993,104500
0923225240,2006,7,1475,-93.603922,41.990523,127000
0923225260,2006,6,2521,-93.603518,41.991731,151400
0923225510,2006,10,874,-93.604279,41.993062,126500
0923226150,2006,3,1652,-93.601089,41.991574,146500
0923226180,2006,4,630,-93.603181,41.992303,73000
0923226290,2006,5,1092,-93.603524,41.992159,79400
0923227100,2006,5,1360,-93.600439,41.991708,140000
0923228130,2006,8,630,-93.602043,41.992533,92000
0923228180,2006,12,1092,-93.6019,41.992522,87550
0923228210,2006,6,1092,-93.601844,41.992497,79500
0923228260,2006,6,1092,-93.601615,41.99171,90500
0923228310,2006,4,1092,-93.602345,41.991532,71000
0923229110,2006,7,1728,-93.60447459999999,41.9900428,150900
0923230040,2006,7,1728,-93.603534,41.990134,188000
0923250060,2006,5,1126,-93.6086884,41.9887374,160000
0923251180,2006,9,1224,-93.606842,41.987686,131000
0923275080,2006,3,1003,-93.604776,41.988964,142500
0923276100,2006,6,902,-93.60268,41.988314,131000
0923400125,2006,7,970,-93.606847,41.98651,132000
0924100070,2006,4,1389,-93.60019,41.990921,170000
0924151050,2006,11,2000,-93.599996,41.989265,188000
